checkpoint,model,exercise,target,seed,criterion,criterion_name,target_bit,perturbation,n_test,n_mapped_joints,context_pressure,baseline_accuracy,baseline_correct_confidence,mapped_confidence_drop,random_confidence_drop,relative_evidence_sensitivity,random_drop_sd,mapped_spillover,split_offset
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,0,Balance (0.5 point) F,0,temporal_mean,22,12,0,0.9545454545454546,0.8842653036117554,0.005135454703122377,0.0055680484510958195,-0.0004325937479734421,0.00226773414760828,0.050755955278873444,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,1,Straight back (0.5) L,0,zero,22,6,0,0.18181818181818182,0.29798176884651184,-0.0001725798356346786,0.035374194383621216,-0.03554677590727806,0.01966123841702938,0.03378812223672867,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,1,Straight back (0.5) L,0,temporal_mean,22,6,0,0.18181818181818182,0.29798176884651184,0.002087609376758337,0.008186145685613155,-0.006098536308854818,0.0031591556034982204,0.004863965790718794,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,2,Full back leg extended (0.5 point) L,1,zero,22,6,54,0.5454545454545454,0.47250890731811523,0.03164980188012123,0.0297740176320076,0.0018757842481136322,0.014668906107544899,0.028031742200255394,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,2,Full back leg extended (0.5 point) L,1,temporal_mean,22,6,54,0.5454545454545454,0.47250890731811523,-0.0060805571265518665,-0.009824331849813461,0.0037437747232615948,0.003986822906881571,0.0092996247112751,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,3,Slow reverse movement (0.5 point) L,0,zero,22,8,33,0.09090909090909091,0.29117831587791443,-0.03152860701084137,-0.021977463737130165,-0.009551143273711205,0.01742219366133213,0.04126298800110817,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,3,Slow reverse movement (0.5 point) L,0,temporal_mean,22,8,33,0.09090909090909091,0.29117831587791443,0.0036266527604311705,0.008174257352948189,-0.004547604359686375,0.0031446143984794617,0.011129935272037983,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,4,Support knee bend 15-20° (0.5 point) L,0,zero,22,6,5,0.7272727272727273,0.6018162369728088,-0.033446140587329865,-0.03309949114918709,-0.0003466494381427765,0.01588384248316288,0.026565348729491234,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00100_s7.pt,tcn,deadlift,00100,7,4,Support knee bend 15-20° (0.5 point) L,0,temporal_mean,22,6,5,0.7272727272727273,0.6018162369728088,0.010054889135062695,0.01470101810991764,-0.004646128974854946,0.00547264376655221,0.008172502741217613,343
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,0,Balance (0.5 point) F,0,zero,33,12,0,0.7272727272727273,0.6573179960250854,0.05062391608953476,-0.017832016572356224,0.06845593452453613,0.046570129692554474,0.09540057927370071,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,0,Balance (0.5 point) F,0,temporal_mean,33,12,0,0.7272727272727273,0.6573179960250854,0.03895095735788345,0.05774625763297081,-0.018795300275087357,0.01032985094934702,0.03661537915468216,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,1,Straight back (0.5) L,0,zero,33,6,7,0.9696969696969697,0.9397389888763428,0.011955484747886658,0.028545666486024857,-0.0165901817381382,0.011151505634188652,0.026148822158575058,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,1,Straight back (0.5) L,0,temporal_mean,33,6,7,0.9696969696969697,0.9397389888763428,0.0008549618069082499,0.00469347694888711,-0.00383851514197886,0.002695871517062187,0.006480478681623936,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,2,Full back leg extended (0.5 point) L,1,zero,33,6,53,0.8181818181818182,0.7368059158325195,0.017664365470409393,0.06069163978099823,-0.04302727431058884,0.017684848979115486,0.016023313626646996,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,2,Full back leg extended (0.5 point) L,1,temporal_mean,33,6,53,0.8181818181818182,0.7368059158325195,-0.0051157064735889435,0.008454728871583939,-0.013570435345172882,0.004291088320314884,0.008505375124514103,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,3,Slow reverse movement (0.5 point) L,1,zero,33,8,22,0.5757575757575758,0.6165531873703003,0.022335326299071312,0.048489078879356384,-0.026153752580285072,0.01113874651491642,0.037295226007699966,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,3,Slow reverse movement (0.5 point) L,1,temporal_mean,33,8,22,0.5757575757575758,0.6165531873703003,-0.00856971275061369,-0.006990480236709118,-0.0015792325139045715,0.002016071230173111,0.010748887434601784,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,4,Support knee bend 15-20° (0.5 point) L,0,zero,33,6,9,0.48484848484848486,0.5124971866607666,-0.02045534737408161,-0.07584498822689056,0.0553896427154541,0.019400862976908684,0.01864537224173546,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s123.pt,tcn,deadlift,00110,123,4,Support knee bend 15-20° (0.5 point) L,0,temporal_mean,33,6,9,0.48484848484848486,0.5124971866607666,0.010962853208184242,0.0019284456502646208,0.009034407325088978,0.0032828194089233875,0.009884373284876347,159
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,0,Balance (0.5 point) F,0,zero,33,12,0,0.7272727272727273,0.6657884120941162,-0.03548826649785042,-0.013221807777881622,-0.022266458719968796,0.040318895131349564,0.0939590260386467,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,0,Balance (0.5 point) F,0,temporal_mean,33,12,0,0.7272727272727273,0.6657884120941162,0.026321865618228912,0.07210619747638702,-0.04578433185815811,0.017181193456053734,0.04155435413122177,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,1,Straight back (0.5) L,0,zero,33,6,7,0.9393939393939394,0.9383756518363953,0.017413867637515068,0.027997829020023346,-0.010583961382508278,0.01194344274699688,0.023222696036100388,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,1,Straight back (0.5) L,0,temporal_mean,33,6,7,0.9393939393939394,0.9383756518363953,0.0005504163564182818,0.001310936058871448,-0.0007605197024531662,0.0018095290288329124,0.0042823730036616325,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,2,Full back leg extended (0.5 point) L,1,zero,33,6,53,0.8181818181818182,0.7103565335273743,0.019267886877059937,0.03378508239984512,-0.014517195522785187,0.014958249405026436,0.03445462882518768,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,2,Full back leg extended (0.5 point) L,1,temporal_mean,33,6,53,0.8181818181818182,0.7103565335273743,-0.0005636161076836288,0.00539392651990056,-0.0059575424529612064,0.00185967527795583,0.006857153028249741,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,3,Slow reverse movement (0.5 point) L,1,zero,33,8,22,0.6363636363636364,0.5905324816703796,0.022831209003925323,0.03272219002246857,-0.009890981018543243,0.016021233052015305,0.06024530157446861,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,3,Slow reverse movement (0.5 point) L,1,temporal_mean,33,8,22,0.6363636363636364,0.5905324816703796,-0.005396407563239336,-0.006537634879350662,0.0011412273161113262,0.0019030775874853134,0.007548987399786711,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,4,Support knee bend 15-20° (0.5 point) L,0,zero,33,6,9,0.48484848484848486,0.49662238359451294,-0.05336505174636841,-0.07447091490030289,0.02110586315393448,0.03042321838438511,0.03622907027602196,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s42.pt,tcn,deadlift,00110,42,4,Support knee bend 15-20° (0.5 point) L,0,temporal_mean,33,6,9,0.48484848484848486,0.49662238359451294,0.00580446096137166,0.0017580147832632065,0.004046446178108454,0.002231601160019636,0.007843246683478355,240
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,0,Balance (0.5 point) F,0,zero,33,12,0,0.9696969696969697,0.5828002691268921,-0.008017191663384438,-0.03530757874250412,0.027290387079119682,0.021967269480228424,0.03068319894373417,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,0,Balance (0.5 point) F,0,temporal_mean,33,12,0,0.9696969696969697,0.5828002691268921,0.02051781676709652,0.03322513774037361,-0.012707320973277092,0.00443418649956584,0.031146638095378876,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,1,Straight back (0.5) L,0,zero,33,6,7,0.6363636363636364,0.5875324010848999,0.023756347596645355,0.046573422849178314,-0.02281707525253296,0.009840387850999832,0.01503875944763422,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,1,Straight back (0.5) L,0,temporal_mean,33,6,7,0.6363636363636364,0.5875324010848999,0.0005156433908268809,0.0046281698159873486,-0.004112526308745146,0.0022243198473006487,0.0006715840427204967,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,2,Full back leg extended (0.5 point) L,1,zero,33,6,53,0.2727272727272727,0.46980175375938416,-0.0040821656584739685,-0.010492784902453423,0.006410619243979454,0.0024621279444545507,0.01683400571346283,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,2,Full back leg extended (0.5 point) L,1,temporal_mean,33,6,53,0.2727272727272727,0.46980175375938416,-0.000536171777639538,-0.0017641865415498614,0.0012280147057026625,0.0007097449852153659,0.002058330923318863,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,3,Slow reverse movement (0.5 point) L,1,zero,33,8,22,0.9090909090909091,0.5655492544174194,0.015880608931183815,0.023208821192383766,-0.007328212261199951,0.0036498853005468845,0.03207772597670555,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,3,Slow reverse movement (0.5 point) L,1,temporal_mean,33,8,22,0.9090909090909091,0.5655492544174194,0.0008242338080890477,0.0029681685846298933,-0.0021439348347485065,0.001274416339583695,0.0028164926916360855,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,4,Support knee bend 15-20° (0.5 point) L,0,zero,33,6,9,0.5151515151515151,0.4886917471885681,-0.030881419777870178,-0.06728693097829819,0.03640551120042801,0.015601678751409054,0.010222062468528748,275
results/context_evidence/v2/checkpoints\tcn_deadlift_00110_s7.pt,tcn,deadlift,00110,7,4,Support knee bend 15-20° (0.5 point) L,0,temporal_mean,33,6,9,0.5151515151515151,0.4886917471885681,-3.836371615761891e-05,-0.005692760460078716,0.005654396954923868,0.0032146298326551914,0.0013595038326457143,275
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,0,Balance (0.5 point) F,1,zero,10,12,1,0.3,0.40363460779190063,0.14120453596115112,0.06474082916975021,0.07646370679140091,0.08228734135627747,0.08830063790082932,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,0,Balance (0.5 point) F,1,temporal_mean,10,12,1,0.3,0.40363460779190063,-0.06740520894527435,-0.08188371360301971,0.014478504657745361,0.012614728882908821,0.02962847426533699,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,1,Straight back (0.5) L,1,zero,10,6,1,0.0,0.0246727354824543,0.004383287858217955,-0.011138482950627804,0.015521770343184471,0.014728785492479801,0.026575809344649315,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,1,Straight back (0.5) L,1,temporal_mean,10,6,1,0.0,0.0246727354824543,-0.00021962178288958967,-0.003883466823026538,0.0036638451274484396,0.0025785628240555525,0.003633436979725957,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,2,Full back leg extended (0.5 point) L,1,zero,10,6,0,0.4,0.3943149745464325,0.004344090819358826,0.0354367233812809,-0.031092632561922073,0.009260947816073895,0.028485357761383057,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,2,Full back leg extended (0.5 point) L,1,temporal_mean,10,6,0,0.4,0.3943149745464325,0.005561930127441883,0.014317062683403492,-0.008755132555961609,0.008547508157789707,0.00568985054269433,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,3,Slow reverse movement (0.5 point) L,1,zero,10,8,0,0.7,0.5371299982070923,-0.06702302396297455,-0.023617777973413467,-0.04340524598956108,0.021104352548718452,0.02952003851532936,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,3,Slow reverse movement (0.5 point) L,1,temporal_mean,10,8,0,0.7,0.5371299982070923,-0.0018043816089630127,0.005423424765467644,-0.007227806374430656,0.004318859428167343,0.00749679422006011,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,4,Support knee bend 15-20° (0.5 point) L,0,zero,10,6,0,1.0,0.9724963903427124,-0.021777421236038208,-0.012313427403569221,-0.009463993832468987,0.007826005108654499,0.0291229747235775,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s123.pt,tcn,deadlift,11110,123,4,Support knee bend 15-20° (0.5 point) L,0,temporal_mean,10,6,0,1.0,0.9724963903427124,-0.004805457778275013,-0.003640564391389489,-0.0011648933868855238,0.0016236016526818275,0.007205001078546047,161
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,0,Balance (0.5 point) F,1,zero,10,12,1,0.2,0.26952943205833435,0.16768991947174072,0.06714167445898056,0.10054824501276016,0.08917509764432907,0.08931414037942886,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,0,Balance (0.5 point) F,1,temporal_mean,10,12,1,0.2,0.26952943205833435,-0.05470481514930725,-0.0631161481142044,0.008411332964897156,0.018900113180279732,0.02697167359292507,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,1,Straight back (0.5) L,1,zero,10,6,1,0.0,0.008651090785861015,0.001752906129695475,-0.0001495115429861471,0.0019024176290258765,0.004513665568083525,0.019905943423509598,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,1,Straight back (0.5) L,1,temporal_mean,10,6,1,0.0,0.008651090785861015,-0.0008108826586976647,-3.337288580951281e-05,-0.0007775097619742155,0.00041754465200938284,0.007499866187572479,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,2,Full back leg extended (0.5 point) L,1,zero,10,6,0,0.2,0.3730832040309906,0.02332465723156929,0.045914310961961746,-0.022589653730392456,0.017402272671461105,0.022453773766756058,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,2,Full back leg extended (0.5 point) L,1,temporal_mean,10,6,0,0.2,0.3730832040309906,-0.010330152697861195,0.010437733493745327,-0.02076788619160652,0.01101682335138321,0.006752555724233389,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,3,Slow reverse movement (0.5 point) L,1,zero,10,8,0,0.9,0.7824195623397827,-0.05482427030801773,-0.019555676728487015,-0.035268593579530716,0.02493995428085327,0.025211060419678688,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,3,Slow reverse movement (0.5 point) L,1,temporal_mean,10,8,0,0.9,0.7824195623397827,-0.014252287335693836,-0.004392686765640974,-0.00985960103571415,0.005283171311020851,0.009842326864600182,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,4,Support knee bend 15-20° (0.5 point) L,0,zero,10,6,0,1.0,0.9981454014778137,-0.0012289226287975907,-0.00038826881791464984,-0.0008406537817791104,0.0008195676491595805,0.0317426472902298,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s42.pt,tcn,deadlift,11110,42,4,Support knee bend 15-20° (0.5 point) L,0,temporal_mean,10,6,0,1.0,0.9981454014778137,0.00021678805933333933,4.626798545359634e-05,0.0001705200702417642,8.451235044049099e-05,0.011528265662491322,242
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s7.pt,tcn,deadlift,11110,7,0,Balance (0.5 point) F,1,zero,10,12,1,0.6,0.5585299134254456,0.29748255014419556,0.2265869379043579,0.07089561223983765,0.11069028824567795,0.05669477581977844,277
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s7.pt,tcn,deadlift,11110,7,0,Balance (0.5 point) F,1,temporal_mean,10,12,1,0.6,0.5585299134254456,0.015222412534058094,0.050621870905160904,-0.035399459302425385,0.012679154053330421,0.02804175391793251,277
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s7.pt,tcn,deadlift,11110,7,1,Straight back (0.5) L,1,zero,10,6,1,0.0,0.10555128008127213,0.048171576112508774,-0.033050600439310074,0.08122217655181885,0.0710671991109848,0.024151336401700974,277
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s7.pt,tcn,deadlift,11110,7,1,Straight back (0.5) L,1,temporal_mean,10,6,1,0.0,0.10555128008127213,-0.0062087117694318295,-0.014717692509293556,0.00850898027420044,0.004990645218640566,0.003788225818425417,277
results/context_evidence/v2/checkpoints\tcn_deadlift_11110_s7.pt,tcn,deadlift,11110,7,2,Full back leg extended (0.5 point) L,1,zero,10,6,0,0.0,0.15343375504016876,0.05407111719250679,0.03245635703206062,0.021614760160446167,0.020688077434897423,0.03938824683427811,277
