model,exercise,target,condition,metric,value
transformer,cpr,0001000100000,seen,exact_match,0.26666666666666666
transformer,cpr,0001000100000,seen,macro_f1,0.12576312576312576
transformer,cpr,0001000100000,seen,micro_f1,0.6962481962481962
transformer,cpr,0001000100000,unseen,bit_accuracy,0.8205128205128206
transformer,cpr,0001000100000,unseen,exact_match,0.0
transformer,cpr,0001000100000,unseen,macro_f1,0.06837606837606837
transformer,cpr,0001000100000,unseen,micro_f1,0.4388888888888889
transformer,cpr,0001001000000,seen,bit_accuracy,0.9461538461538462
transformer,cpr,0001001000000,seen,exact_match,0.4666666666666666
transformer,cpr,0001001000000,seen,macro_f1,0.11965811965811966
transformer,cpr,0001001000000,seen,micro_f1,0.7538239538239537
transformer,cpr,0001001000000,unseen,bit_accuracy,0.8794871794871795
transformer,cpr,0001001000000,unseen,exact_match,0.13333333333333333
transformer,cpr,0001001000000,unseen,macro_f1,0.09116809116809116
transformer,cpr,0001001000000,unseen,micro_f1,0.564043799337917
transformer,cpr,0001010000000,seen,bit_accuracy,0.8102564102564104
transformer,cpr,0001010000000,seen,exact_match,0.0
transformer,cpr,0001010000000,seen,macro_f1,0.08262108262108263
transformer,cpr,0001010000000,seen,micro_f1,0.477037037037037
transformer,cpr,0001010000000,unseen,bit_accuracy,0.7666666666666666
transformer,cpr,0001010000000,unseen,exact_match,0.0
transformer,cpr,0001010000000,unseen,macro_f1,0.06552706552706553
transformer,cpr,0001010000000,unseen,micro_f1,0.33465608465608465
transformer,cpr,0001100000000,seen,bit_accuracy,0.8102564102564104
transformer,cpr,0001100000000,seen,exact_match,0.26666666666666666
transformer,cpr,0001100000000,seen,macro_f1,0.07448107448107448
transformer,cpr,0001100000000,seen,micro_f1,0.4351073762838469
transformer,cpr,0001100000000,unseen,bit_accuracy,0.817948717948718
transformer,cpr,0001100000000,unseen,exact_match,0.0
transformer,cpr,0001100000000,unseen,macro_f1,0.08547008547008546
transformer,cpr,0001100000000,unseen,micro_f1,0.41917211328976034
transformer,cpr,0010000000000,seen,bit_accuracy,0.8897435897435898
transformer,cpr,0010000000000,seen,exact_match,0.016666666666666666
transformer,cpr,0010000000000,seen,macro_f1,0.07051282051282053
transformer,cpr,0010000000000,seen,micro_f1,0.5608869791252221
transformer,cpr,0010000000000,unseen,bit_accuracy,0.8717948717948718
transformer,cpr,0010000000000,unseen,exact_match,0.15
transformer,cpr,0010000000000,unseen,macro_f1,0.06843381843381845
transformer,cpr,0010000000000,unseen,micro_f1,0.5058275058275058
transformer,cpr,0010000000001,seen,bit_accuracy,0.9384615384615386
transformer,cpr,0010000000001,seen,exact_match,0.26666666666666666
transformer,cpr,0010000000001,seen,macro_f1,0.1217948717948718
transformer,cpr,0010000000001,seen,micro_f1,0.7792207792207791
transformer,cpr,0010000000001,unseen,bit_accuracy,0.8230769230769232
transformer,cpr,0010000000001,unseen,exact_match,0.0
transformer,cpr,0010000000001,unseen,macro_f1,0.07692307692307693
transformer,cpr,0010000000001,unseen,micro_f1,0.47222222222222227
transformer,cpr,0010000000100,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0010000000100,seen,exact_match,0.0
transformer,cpr,0010000000100,seen,macro_f1,0.10012210012210011
transformer,cpr,0010000000100,seen,micro_f1,0.5429292929292929
transformer,cpr,0010000000100,unseen,bit_accuracy,0.841025641025641
transformer,cpr,0010000000100,unseen,exact_match,0.0
transformer,cpr,0010000000100,unseen,macro_f1,0.09401709401709402
transformer,cpr,0010000000100,unseen,micro_f1,0.5253968253968254
transformer,cpr,0010000001000,seen,bit_accuracy,0.8743589743589744
transformer,cpr,0010000001000,seen,exact_match,0.0
transformer,cpr,0010000001000,seen,macro_f1,0.10256410256410257
transformer,cpr,0010000001000,seen,micro_f1,0.5994152046783626
transformer,cpr,0010000001000,unseen,bit_accuracy,0.7602564102564102
transformer,cpr,0010000001000,unseen,exact_match,0.0
transformer,cpr,0010000001000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0010000001000,unseen,micro_f1,0.3941798941798942
transformer,cpr,0010000010000,seen,bit_accuracy,0.8923076923076924
transformer,cpr,0010000010000,seen,exact_match,0.20000000000000004
transformer,cpr,0010000010000,seen,macro_f1,0.12962962962962962
transformer,cpr,0010000010000,seen,micro_f1,0.6911433172302738
transformer,cpr,0010000010000,unseen,bit_accuracy,0.7692307692307692
transformer,cpr,0010000010000,unseen,exact_match,0.0
transformer,cpr,0010000010000,unseen,macro_f1,0.08760683760683761
transformer,cpr,0010000010000,unseen,micro_f1,0.4020703933747412
transformer,cpr,0010000100000,seen,bit_accuracy,0.9128205128205128
transformer,cpr,0010000100000,seen,exact_match,0.2333333333333333
transformer,cpr,0010000100000,seen,macro_f1,0.14743589743589744
transformer,cpr,0010000100000,seen,micro_f1,0.7666666666666666
transformer,cpr,0010000100000,unseen,bit_accuracy,0.7974358974358974
transformer,cpr,0010000100000,unseen,exact_match,0.06666666666666667
transformer,cpr,0010000100000,unseen,macro_f1,0.10195360195360197
transformer,cpr,0010000100000,unseen,micro_f1,0.4382716049382716
transformer,cpr,0010001000000,seen,bit_accuracy,0.8897435897435898
transformer,cpr,0010001000000,seen,exact_match,0.19999999999999998
transformer,cpr,0010001000000,seen,macro_f1,0.11965811965811966
transformer,cpr,0010001000000,seen,micro_f1,0.6451819785153118
transformer,cpr,0010001000000,unseen,bit_accuracy,0.8717948717948718
transformer,cpr,0010001000000,unseen,exact_match,0.06666666666666667
transformer,cpr,0010001000000,unseen,macro_f1,0.1168091168091168
transformer,cpr,0010001000000,unseen,micro_f1,0.6314574314574314
transformer,cpr,0010010000000,seen,bit_accuracy,0.7948717948717948
transformer,cpr,0010010000000,seen,exact_match,0.0
transformer,cpr,0010010000000,seen,macro_f1,0.08547008547008546
transformer,cpr,0010010000000,seen,micro_f1,0.43333333333333335
transformer,cpr,0010010000000,unseen,bit_accuracy,0.8102564102564104
transformer,cpr,0010010000000,unseen,exact_match,0.0
transformer,cpr,0010010000000,unseen,macro_f1,0.08547008547008546
transformer,cpr,0010010000000,unseen,micro_f1,0.4504830917874396
transformer,cpr,0100000000000,seen,bit_accuracy,0.8346153846153846
transformer,cpr,0100000000000,seen,exact_match,0.016666666666666666
transformer,cpr,0100000000000,seen,macro_f1,0.025641025641025644
transformer,cpr,0100000000000,seen,micro_f1,0.1794871794871795
transformer,cpr,0100000000000,unseen,bit_accuracy,0.8448717948717949
transformer,cpr,0100000000000,unseen,exact_match,0.0
transformer,cpr,0100000000000,unseen,macro_f1,0.002442002442002442
transformer,cpr,0100000000000,unseen,micro_f1,0.012578616352201257
transformer,cpr,0100000000010,seen,bit_accuracy,0.8256410256410257
transformer,cpr,0100000000010,seen,exact_match,0.0
transformer,cpr,0100000000010,seen,macro_f1,0.1168091168091168
transformer,cpr,0100000000010,seen,micro_f1,0.5335632183908046
transformer,cpr,0100000000010,unseen,bit_accuracy,0.8076923076923078
transformer,cpr,0100000000010,unseen,exact_match,0.0
transformer,cpr,0100000000010,unseen,macro_f1,0.06837606837606837
transformer,cpr,0100000000010,unseen,micro_f1,0.38095238095238093
transformer,cpr,0100000000100,seen,bit_accuracy,0.9
transformer,cpr,0100000000100,seen,exact_match,0.06666666666666667
transformer,cpr,0100000000100,seen,macro_f1,0.14458689458689458
transformer,cpr,0100000000100,seen,micro_f1,0.7348484848484849
transformer,cpr,0100000000100,unseen,bit_accuracy,0.7999999999999999
transformer,cpr,0100000000100,unseen,exact_match,0.0
transformer,cpr,0100000000100,unseen,macro_f1,0.1108058608058608
transformer,cpr,0100000000100,unseen,micro_f1,0.5055555555555555
transformer,cpr,0100000001000,seen,bit_accuracy,0.7589743589743589
transformer,cpr,0100000001000,seen,exact_match,0.0
transformer,cpr,0100000001000,seen,macro_f1,0.06308506308506308
transformer,cpr,0100000001000,seen,micro_f1,0.32701754385964915
transformer,cpr,0100000001000,unseen,bit_accuracy,0.7974358974358974
transformer,cpr,0100000001000,unseen,exact_match,0.0
transformer,cpr,0100000001000,unseen,macro_f1,0.05128205128205129
transformer,cpr,0100000001000,unseen,micro_f1,0.3181818181818182
transformer,cpr,0100000010000,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0100000010000,seen,exact_match,0.19999999999999998
transformer,cpr,0100000010000,seen,macro_f1,0.11396011396011395
transformer,cpr,0100000010000,seen,micro_f1,0.5893939393939394
transformer,cpr,0100000010000,unseen,bit_accuracy,0.7948717948717948
transformer,cpr,0100000010000,unseen,exact_match,0.0
transformer,cpr,0100000010000,unseen,macro_f1,0.05128205128205129
transformer,cpr,0100000010000,unseen,micro_f1,0.3
transformer,cpr,0100000100000,seen,bit_accuracy,0.8692307692307693
transformer,cpr,0100000100000,seen,exact_match,0.0
transformer,cpr,0100000100000,seen,macro_f1,0.10866910866910867
transformer,cpr,0100000100000,seen,micro_f1,0.6031746031746031
transformer,cpr,0100000100000,unseen,bit_accuracy,0.8307692307692308
transformer,cpr,0100000100000,unseen,exact_match,0.0
transformer,cpr,0100000100000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0100000100000,unseen,micro_f1,0.4809941520467836
transformer,cpr,0100001000000,seen,bit_accuracy,0.8974358974358975
transformer,cpr,0100001000000,seen,exact_match,0.13333333333333333
transformer,cpr,0100001000000,seen,macro_f1,0.14814814814814814
transformer,cpr,0100001000000,seen,micro_f1,0.7462904911180773
transformer,cpr,0100001000000,unseen,bit_accuracy,0.8205128205128206
transformer,cpr,0100001000000,unseen,exact_match,0.0
transformer,cpr,0100001000000,unseen,macro_f1,0.07692307692307693
transformer,cpr,0100001000000,unseen,micro_f1,0.4631093544137022
transformer,cpr,0100010000000,seen,bit_accuracy,0.9564102564102565
transformer,cpr,0100010000000,seen,exact_match,0.5
transformer,cpr,0100010000000,seen,macro_f1,0.150997150997151
transformer,cpr,0100010000000,seen,micro_f1,0.8746261789740051
transformer,cpr,0100010000000,unseen,bit_accuracy,0.8692307692307693
transformer,cpr,0100010000000,unseen,exact_match,0.06666666666666667
transformer,cpr,0100010000000,unseen,macro_f1,0.11253561253561255
transformer,cpr,0100010000000,unseen,micro_f1,0.6030636030636031
transformer,cpr,1000000000000,seen,bit_accuracy,0.8807692307692307
transformer,cpr,1000000000000,seen,exact_match,0.2333333333333333
transformer,cpr,1000000000000,seen,macro_f1,0.03529087400055142
transformer,cpr,1000000000000,seen,micro_f1,0.30793650793650795
transformer,cpr,1000000000000,unseen,bit_accuracy,0.841025641025641
transformer,cpr,1000000000000,unseen,exact_match,0.03333333333333333
transformer,cpr,1000000000000,unseen,macro_f1,0.004662004662004662
transformer,cpr,1000000000000,unseen,micro_f1,0.03809523809523809
transformer,cpr,1000000000001,seen,bit_accuracy,0.8307692307692308
transformer,cpr,1000000000001,seen,exact_match,0.0
transformer,cpr,1000000000001,seen,macro_f1,0.08587708587708587
transformer,cpr,1000000000001,seen,micro_f1,0.48260869565217385
transformer,cpr,1000000000001,unseen,bit_accuracy,0.7871794871794872
transformer,cpr,1000000000001,unseen,exact_match,0.0
transformer,cpr,1000000000001,unseen,macro_f1,0.07448107448107448
transformer,cpr,1000000000001,unseen,micro_f1,0.3814814814814815
transformer,cpr,1000000000010,seen,bit_accuracy,0.8230769230769232
transformer,cpr,1000000000010,seen,exact_match,0.06666666666666667
transformer,cpr,1000000000010,seen,macro_f1,0.07773707773707773
transformer,cpr,1000000000010,seen,micro_f1,0.43975155279503103
transformer,cpr,1000000000010,unseen,bit_accuracy,0.8358974358974359
transformer,cpr,1000000000010,unseen,exact_match,0.0
transformer,cpr,1000000000010,unseen,macro_f1,0.09116809116809116
transformer,cpr,1000000000010,unseen,micro_f1,0.4870327993897788
transformer,cpr,1000000000100,seen,bit_accuracy,0.8102564102564104
transformer,cpr,1000000000100,seen,exact_match,0.0
transformer,cpr,1000000000100,seen,macro_f1,0.09045584045584044
transformer,cpr,1000000000100,seen,micro_f1,0.46444444444444444
transformer,cpr,1000000000100,unseen,bit_accuracy,0.8256410256410257
transformer,cpr,1000000000100,unseen,exact_match,0.0
transformer,cpr,1000000000100,unseen,macro_f1,0.09615384615384616
transformer,cpr,1000000000100,unseen,micro_f1,0.5005367686527107
transformer,cpr,1000000001000,seen,bit_accuracy,0.7512820512820513
transformer,cpr,1000000001000,seen,exact_match,0.06666666666666667
transformer,cpr,1000000001000,seen,macro_f1,0.057387057387057384
transformer,cpr,1000000001000,seen,micro_f1,0.2774327122153209
transformer,cpr,1000000001000,unseen,bit_accuracy,0.7897435897435897
transformer,cpr,1000000001000,unseen,exact_match,0.0
transformer,cpr,1000000001000,unseen,macro_f1,0.053418803418803416
transformer,cpr,1000000001000,unseen,micro_f1,0.271911663216011
transformer,cpr,1000000010000,seen,bit_accuracy,0.8923076923076924
transformer,cpr,1000000010000,seen,exact_match,0.13333333333333333
transformer,cpr,1000000010000,seen,macro_f1,0.10012210012210011
transformer,cpr,1000000010000,seen,micro_f1,0.6345029239766081
transformer,cpr,1000000010000,unseen,bit_accuracy,0.8384615384615385
transformer,cpr,1000000010000,unseen,exact_match,0.0
transformer,cpr,1000000010000,unseen,macro_f1,0.07692307692307693
transformer,cpr,1000000010000,unseen,micro_f1,0.4957417310358487
transformer,cpr,1000000100000,seen,bit_accuracy,0.8692307692307693
transformer,cpr,1000000100000,seen,exact_match,0.3
transformer,cpr,1000000100000,seen,macro_f1,0.10866910866910867
transformer,cpr,1000000100000,seen,micro_f1,0.6361416361416361
transformer,cpr,1000000100000,unseen,bit_accuracy,0.8769230769230769
transformer,cpr,1000000100000,unseen,exact_match,0.0
transformer,cpr,1000000100000,unseen,macro_f1,0.07692307692307693
transformer,cpr,1000000100000,unseen,micro_f1,0.5661375661375662
transformer,cpr,1000001000000,seen,bit_accuracy,0.8461538461538461
transformer,cpr,1000001000000,seen,exact_match,0.2333333333333333
transformer,cpr,1000001000000,seen,macro_f1,0.12047212047212047
transformer,cpr,1000001000000,seen,micro_f1,0.596031746031746
transformer,cpr,1000001000000,unseen,bit_accuracy,0.8384615384615385
transformer,cpr,1000001000000,unseen,exact_match,0.0
transformer,cpr,1000001000000,unseen,macro_f1,0.07905982905982906
transformer,cpr,1000001000000,unseen,micro_f1,0.49322128851540614
transformer,cpr,1000010000000,seen,bit_accuracy,0.8769230769230769
transformer,cpr,1000010000000,seen,exact_match,0.16666666666666666
transformer,cpr,1000010000000,seen,macro_f1,0.10256410256410257
transformer,cpr,1000010000000,seen,micro_f1,0.6071428571428571
transformer,cpr,1000010000000,unseen,bit_accuracy,0.8128205128205129
transformer,cpr,1000010000000,unseen,exact_match,0.0
transformer,cpr,1000010000000,unseen,macro_f1,0.11039886039886039
transformer,cpr,1000010000000,unseen,micro_f1,0.5151515151515151
transformer,cpr,1000100000000,seen,bit_accuracy,0.9025641025641026
transformer,cpr,1000100000000,seen,exact_match,0.13333333333333333
transformer,cpr,1000100000000,seen,macro_f1,0.10256410256410257
transformer,cpr,1000100000000,seen,micro_f1,0.6648550724637681
transformer,cpr,1000100000000,unseen,bit_accuracy,0.8974358974358975
transformer,cpr,1000100000000,unseen,exact_match,0.0
transformer,cpr,1000100000000,unseen,macro_f1,0.10256410256410257
transformer,cpr,1000100000000,unseen,micro_f1,0.6540710751237068
transformer,cpr,1001000000000,seen,bit_accuracy,0.8769230769230769
transformer,cpr,1001000000000,seen,exact_match,0.19999999999999998
transformer,cpr,1001000000000,seen,macro_f1,0.10256410256410257
transformer,cpr,1001000000000,seen,micro_f1,0.6152518978605935
transformer,cpr,1001000000000,unseen,bit_accuracy,0.8564102564102564
transformer,cpr,1001000000000,unseen,exact_match,0.0
transformer,cpr,1001000000000,unseen,macro_f1,0.1047008547008547
transformer,cpr,1001000000000,unseen,micro_f1,0.5717948717948719
